"best_epoch","dropout_rate","fc_layers","filter_counts","filter_sizes","learning_rate","pooling_type","stride","val_mae","val_mean_squared_error","val_pearsonr","val_rmse"
"10","0.2550654099189216","[14]","[1, 4, 1]","[2, 4, 9]","0.0007363542902543323","max","1","0.9696358442306519","1.639937162399292","0.13677150011062622","1.2806003093719482"
"8","0.2604283434190435","[85, 68]","[1, 2, 2, 3, 3, 2]","[10, 9, 13, 7, 5, 8]","0.002885234940433915","avg","1","2.407275915145874","9.281519889831543","0.13769671320915222","3.0465586185455322"
"9","0.007944822024917808","[46, 56]","[2, 1, 1, 1, 4]","[3, 11, 5, 7, 12]","0.00015108213014637068","avg","2","0.5086837410926819","0.7449449896812439","0.0648285448551178","0.8631019592285156"
"11","0.46328513500916063","[40]","[2, 3, 2, 1, 2, 4]","[2, 13, 12, 11, 14, 7]","0.0005500273367414398","max","1","0.9994679093360901","1.8813682794570923","0.09948818385601044","1.3716298341751099"
"8","0.12819651450015546","[69]","[1, 2, 2, 3, 1]","[7, 5, 11, 8, 12]","0.00037232394779239186","max","1","0.8682718873023987","1.2414823770523071","0.10151192545890808","1.1142182350158691"
"21","0.212114079160098","[63, 48, 94]","[4, 1, 4, 2]","[5, 12, 2, 14]","0.00015816118939546159","avg","1","0.5091006755828857","0.7422420978546143","0.1586179882287979","0.8615347146987915"
"8","0.30296364016225885","[57, 98, 41]","[2, 4, 3, 3, 4]","[13, 12, 11, 2, 5]","0.0020188183664201663","avg","2","1.1475980281829834","2.4113521575927734","0.15478551387786865","1.5528528690338135"
"9","0.12387666673411968","[47, 66, 22]","[1, 2, 1]","[7, 9, 14]","0.0005133597003714527","avg","1","0.5770041942596436","0.9033951759338379","0.08572056144475937","0.950471043586731"
"22","0.11729813935503258","[73, 96]","[2, 1, 3]","[7, 3, 5]","0.00041848964775937004","avg","1","0.5174042582511902","0.732923686504364","0.1230337843298912","0.856109619140625"
"9","0.4525702947232299","[54, 31]","[1, 4, 1, 3, 1, 4]","[6, 14, 10, 5, 7, 8]","0.0018807797851293434","max","2","1.6911534070968628","7.315215587615967","0.08391625434160233","2.704665422439575"
"11","0.2378046719083981","[92, 29, 56]","[2, 1, 2, 2, 2, 2]","[7, 9, 12, 2, 6, 3]","0.002631159286393478","max","1","1.654853343963623","4.793054580688477","0.08244295418262482","2.1893045902252197"
"12","0.19073392775318426","[94]","[3, 1, 1, 3, 3]","[10, 12, 4, 9, 8]","0.00013273048408799247","max","1","0.9131165742874146","1.469627022743225","0.0830337330698967","1.2122817039489746"
"11","0.43636824079796055","[83]","[3, 4, 3, 2, 3]","[10, 4, 11, 6, 2]","0.0012442353485277214","avg","1","1.0790512561798096","2.0216495990753174","0.15451571345329285","1.4218472242355347"
"11","0.20311365681645593","[22, 61]","[1, 1, 4, 2, 3, 1]","[10, 5, 2, 7, 13, 12]","0.0002915434351420859","max","2","1.1349323987960815","2.1711270809173584","0.08954313397407532","1.4734745025634766"
"11","0.14204119289835854","[95, 30, 95]","[4, 1, 4, 3, 4]","[10, 7, 8, 12, 14]","0.00044752767267003136","max","1","0.5862356424331665","0.8838367462158203","0.07325278222560883","0.9401259422302246"
"11","0.3441361081484843","[77, 16]","[2, 1, 4, 3, 2]","[13, 6, 7, 11, 5]","0.0007751619040366154","avg","2","0.6809713244438171","0.944093644618988","0.11630697548389435","0.9716448187828064"
"38","0.028558049177335065","[99, 88, 40]","[1, 3, 2, 1]","[6, 2, 5, 3]","0.0006160738129940056","max","2","0.6086889505386353","0.9610064625740051","0.11375227570533752","0.9803093671798706"
"8","0.3503803366951606","[22, 39]","[4, 3, 3, 3, 4, 3]","[11, 4, 2, 3, 13, 14]","0.002595848803302824","max","2","0.9247205853462219","1.8292622566223145","0.11841253936290741","1.3525022268295288"
"13","0.15232834290382408","[96, 30]","[2, 3, 3]","[13, 10, 4]","0.00029560222816458397","avg","1","0.513600766658783","0.745771050453186","0.09725075960159302","0.8635803461074829"
"11","0.4495563495674375","[24]","[1, 4, 2, 2, 2]","[8, 10, 4, 7, 13]","0.0013422375783269354","max","1","0.6127568483352661","0.9791332483291626","0.12774240970611572","0.9895116090774536"
"6","0.01347637924142181","[79, 30, 55]","[1, 1, 2, 3]","[12, 13, 2, 6]","0.002235451077502791","avg","1","1.0513930320739746","1.8391528129577637","0.12040682137012482","1.3561537265777588"
"11","0.36512697565047403","[19, 37, 63]","[1, 2, 4, 2, 1]","[3, 7, 12, 13, 2]","0.0006552147839430838","avg","2","0.7078704237937927","1.0604912042617798","0.13273553550243378","1.0298014879226685"
"8","0.005283554771515764","[36]","[4, 2, 2, 3, 1, 2]","[14, 2, 9, 6, 4, 12]","0.0027585159521055307","avg","1","0.5271841883659363","0.7670489549636841","0.09052233397960663","0.8758133053779602"
"18","0.13950024555843787","[13, 35, 42]","[3, 2, 4, 2, 4]","[5, 4, 7, 12, 8]","0.00031506726545430376","avg","1","0.49581965804100037","0.7401334047317505","0.13668225705623627","0.8603100776672363"
"15","0.25270479482508584","[15, 98]","[3, 2, 4, 4]","[14, 7, 3, 13]","0.00020561093859095857","avg","1","0.52665114402771","0.7363814115524292","0.16791991889476776","0.858126699924469"
"20","0.44903104276534317","[91, 58]","[3, 2, 3, 3, 2, 3]","[7, 5, 13, 10, 12, 2]","0.00018560086973527204","max","1","2.206879138946533","8.23757553100586","0.17072059214115143","2.870117664337158"
"24","0.32349100125810376","[30, 27, 53]","[2, 3, 4, 2]","[14, 5, 7, 3]","0.00033174143362155656","max","1","0.7934357523918152","1.3872747421264648","0.13056865334510803","1.1778262853622437"
"9","0.43319384437664754","[20, 56]","[4, 2, 4, 3, 2, 1]","[10, 3, 5, 4, 7, 8]","0.0018489437772830804","max","1","2.2296907901763916","11.10126781463623","0.14443258941173553","3.3318564891815186"
"8","0.4162616383755485","[85, 99]","[4, 1, 2, 2]","[2, 14, 5, 8]","0.001729121122325476","max","1","1.209934115409851","3.4874210357666016","0.10242576897144318","1.8674638271331787"
"9","0.4516890726388407","[13, 29, 15]","[3, 3, 2, 3]","[5, 7, 2, 13]","0.0025698153597598144","max","1","0.9753525257110596","2.091254472732544","0.11286268383264542","1.4461170434951782"
"9","0.14053184297464016","[10, 94, 90]","[4, 2, 4, 4]","[8, 2, 3, 6]","0.00047146836083377687","avg","1","0.5296627283096313","0.7377102375030518","0.13404491543769836","0.8589006066322327"
"15","0.3776233015583378","[44]","[4, 3, 4, 1, 2]","[13, 9, 2, 10, 4]","0.00021222630996551835","max","1","1.3651455640792847","3.0688841342926025","0.13175752758979797","1.7518230676651"
"6","0.00651156032441963","[29]","[4, 3, 1, 2, 1]","[2, 9, 14, 6, 3]","0.00045498105809881767","max","2","0.8595924973487854","1.42267906665802","0.04515742138028145","1.1927610635757446"
"13","0.07879309484205654","[90]","[1, 1, 2, 2]","[4, 7, 11, 2]","0.00019679258342695838","max","2","0.8388959169387817","1.2392023801803589","0.09776009619235992","1.1131947040557861"
"11","0.2544402878197094","[43, 52, 20]","[4, 3, 4, 1, 4]","[2, 6, 4, 10, 8]","0.0008436942829858366","avg","1","0.885198175907135","1.3656753301620483","0.15357810258865356","1.1686211824417114"
"21","0.2209034107399926","[34, 84, 44]","[3, 4, 4]","[13, 12, 11]","0.00011683147615194617","avg","1","0.5306207537651062","0.8216722011566162","0.15245571732521057","0.9064613580703735"
"20","0.019905128819051376","[12]","[2, 2, 3]","[12, 7, 2]","0.0001043017772261038","max","1","0.7924990653991699","1.1486899852752686","0.08351485431194305","1.0717695951461792"
"11","0.09852089738274877","[10, 58]","[1, 1, 4, 1, 3, 4]","[11, 13, 7, 6, 4, 10]","0.00014634672077151582","avg","2","0.5467478632926941","0.7361029982566833","0.1506011039018631","0.8579644560813904"
"73","0.08666495611712077","[39, 43]","[3, 3, 2]","[9, 8, 5]","0.00027904500537287907","avg","2","0.5330564379692078","0.7358049750328064","0.155232772231102","0.8577907681465149"
"14","0.14449164849450724","[14, 10, 33]","[1, 2, 1, 3, 1]","[4, 8, 3, 13, 14]","0.000293719322176703","max","1","0.6439911723136902","0.9663794636726379","0.09809409826993942","0.9830459952354431"
"13","0.11180549678238022","[64]","[3, 2, 2, 3, 1]","[4, 5, 13, 8, 3]","0.00013566857403121314","max","1","0.8793390989303589","1.458045244216919","0.10534565895795822","1.2074954509735107"
"7","0.3670875532103213","[30]","[3, 4, 3, 2, 4]","[9, 11, 4, 5, 14]","0.000855843547781318","max","1","1.6259652376174927","4.170587539672852","0.1298377364873886","2.0422017574310303"
"6","0.144638742059284","[46, 40]","[1, 2, 4, 3, 3]","[12, 13, 6, 11, 14]","0.002501290287202117","max","2","1.4671016931533813","4.38029670715332","0.14002233743667603","2.0929157733917236"
"11","0.1585722231170018","[93]","[1, 3, 4, 4]","[2, 10, 9, 5]","0.00019849639992951894","max","2","1.0456010103225708","1.7672910690307617","0.12022349238395691","1.329395055770874"
"23","0.39567238041278313","[72, 63]","[1, 4, 4, 4]","[13, 11, 8, 5]","0.0002113827344745923","avg","2","0.675885021686554","0.9112753868103027","0.1625348925590515","0.9546074271202087"
"23","0.2999363969152603","[32, 74]","[1, 1, 4]","[6, 4, 13]","0.0019884459475794343","avg","1","0.6412628889083862","0.9403263330459595","0.12551195919513702","0.969704270362854"
"33","0.28977089049130056","[70, 41, 24]","[4, 1, 2, 1, 3]","[4, 14, 8, 6, 7]","0.00020011222086916924","max","1","0.6702277660369873","1.3354151248931885","0.08129309117794037","1.1556016206741333"
"10","0.38019192709841126","[82, 94, 35]","[3, 3, 4, 3, 3, 4]","[11, 6, 5, 13, 4, 8]","0.0014860504140142448","avg","1","3.9950504302978516","22.84551429748535","0.1453481912612915","4.779698371887207"
